model,scope,draw,district_id,predicted_share,actual_share,error
national_anchored,national_draw,113,"",68.13755311082986,62.969101950749284,5.168451160080572
national_anchored,national_draw,114,"",61.334724946660934,62.969101950749284,-1.6343770040883498
national_anchored,national_draw,115,"",64.54838733579244,62.969101950749284,1.579285385043157
national_anchored,national_draw,116,"",67.14274393841575,62.969101950749284,4.173641987666464
national_anchored,national_draw,117,"",67.65109321443312,62.969101950749284,4.681991263683834
national_anchored,national_draw,118,"",58.76515230153912,62.969101950749284,-4.203949649210166
national_anchored,national_draw,119,"",69.80794845084569,62.969101950749284,6.838846500096402
national_anchored,national_draw,120,"",61.88196867028009,62.969101950749284,-1.087133280469196
national_anchored,national_draw,121,"",73.21883454276599,62.969101950749284,10.249732592016706
national_anchored,national_draw,122,"",58.28200939749869,62.969101950749284,-4.687092553250594
national_anchored,national_draw,123,"",63.334506629933685,62.969101950749284,0.365404679184401
national_anchored,national_draw,124,"",60.01166048614274,62.969101950749284,-2.9574414646065463
national_anchored,national_draw,125,"",55.333616374114634,62.969101950749284,-7.63548557663465
national_anchored,national_draw,126,"",53.796006909038866,62.969101950749284,-9.173095041710418
national_anchored,national_draw,127,"",59.18849008730569,62.969101950749284,-3.780611863443596
national_anchored,national_draw,128,"",53.67731767454414,62.969101950749284,-9.291784276205142
national_anchored,national_draw,129,"",63.558520181913366,62.969101950749284,0.5894182311640819
national_anchored,national_draw,130,"",75.00017946844515,62.969101950749284,12.03107751769587
national_anchored,national_draw,131,"",57.19519696736876,62.969101950749284,-5.773904983380525
national_anchored,national_draw,132,"",64.39177774609284,62.969101950749284,1.422675795343558
national_anchored,national_draw,133,"",62.23332056625976,62.969101950749284,-0.7357813844895205
national_anchored,national_draw,134,"",63.55434681922708,62.969101950749284,0.585244868477794
national_anchored,national_draw,135,"",65.47012572878327,62.969101950749284,2.5010237780339892
national_anchored,national_draw,136,"",61.040235117281995,62.969101950749284,-1.9288668334672892
national_anchored,national_draw,137,"",68.94471330856507,62.969101950749284,5.975611357815787
national_anchored,national_draw,138,"",66.93459054960947,62.969101950749284,3.9654885988601833
national_anchored,national_draw,139,"",64.76522445824132,62.969101950749284,1.7961225074920364
national_anchored,national_draw,140,"",60.516369611188715,62.969101950749284,-2.452732339560569
national_anchored,national_draw,141,"",61.42209780307771,62.969101950749284,-1.5470041476715721
national_anchored,national_draw,142,"",59.024837948072985,62.969101950749284,-3.9442640026762987
national_anchored,national_draw,143,"",54.63331549728606,62.969101950749284,-8.335786453463221
national_anchored,national_draw,144,"",69.80157991785262,62.969101950749284,6.832477967103337
national_anchored,national_draw,145,"",61.616888583150065,62.969101950749284,-1.3522133675992194
national_anchored,national_draw,146,"",66.32596515533,62.969101950749284,3.356863204580712
national_anchored,national_draw,147,"",67.95943962357191,62.969101950749284,4.990337672822626
national_anchored,national_draw,148,"",73.99509385207124,62.969101950749284,11.025991901321952
national_anchored,national_draw,149,"",67.09940836813232,62.969101950749284,4.130306417383032
national_anchored,national_draw,150,"",60.83794013251212,62.969101950749284,-2.1311618182371674
national_anchored,national_draw,151,"",65.51529407006942,62.969101950749284,2.546192119320132
national_anchored,national_draw,152,"",61.007272938542926,62.969101950749284,-1.9618290122063584
national_anchored,national_draw,153,"",69.99084006905531,62.969101950749284,7.0217381183060255
national_anchored,national_draw,154,"",60.569443797165434,62.969101950749284,-2.39965815358385
national_anchored,national_draw,155,"",73.63370557281723,62.969101950749284,10.66460362206795
national_anchored,national_draw,156,"",66.44298088985371,62.969101950749284,3.4738789391044307
national_anchored,national_draw,157,"",65.32836066089538,62.969101950749284,2.3592587101461007
national_anchored,national_draw,158,"",56.094604130581104,62.969101950749284,-6.87449782016818
national_anchored,national_draw,159,"",69.62266545888443,62.969101950749284,6.653563508135143
national_anchored,national_draw,160,"",68.55842334974264,62.969101950749284,5.589321398993356
national_anchored,national_draw,161,"",57.884549691973284,62.969101950749284,-5.084552258776
national_anchored,national_draw,162,"",61.95525642763062,62.969101950749284,-1.0138455231186612
national_anchored,national_draw,163,"",71.59919818807734,62.969101950749284,8.630096237328054
national_anchored,national_draw,164,"",64.00322798524061,62.969101950749284,1.0341260344913294
national_anchored,national_draw,165,"",63.17871186159929,62.969101950749284,0.20960991085000558
national_anchored,national_draw,166,"",58.31120677837198,62.969101950749284,-4.657895172377302
national_anchored,national_draw,167,"",67.25193000135104,62.969101950749284,4.282828050601758
national_anchored,national_draw,168,"",65.81487826418766,62.969101950749284,2.845776313438371
