model,scope,draw,district_id,predicted_share,actual_share,error
national,national_draw,1949,"",63.66230026287337,62.969101950749284,0.693198312124089
national,national_draw,1950,"",59.577875444005514,62.969101950749284,-3.39122650674377
national,national_draw,1951,"",60.56271978969576,62.969101950749284,-2.4063821610535214
national,national_draw,1952,"",70.50326806845025,62.969101950749284,7.53416611770097
national,national_draw,1953,"",66.60413778292276,62.969101950749284,3.635035832173479
national,national_draw,1954,"",64.3897118392321,62.969101950749284,1.4206098884828222
national,national_draw,1955,"",70.37384304310712,62.969101950749284,7.404741092357831
national,national_draw,1956,"",69.09978558656717,62.969101950749284,6.130683635817881
national,national_draw,1957,"",59.648704887605554,62.969101950749284,-3.32039706314373
national,national_draw,1958,"",68.1924069774654,62.969101950749284,5.223305026716112
national,national_draw,1959,"",60.23255555748681,62.969101950749284,-2.736546393262472
national,national_draw,1960,"",68.83503096632805,62.969101950749284,5.8659290155787644
national,national_draw,1961,"",60.843694664136514,62.969101950749284,-2.12540728661277
national,national_draw,1962,"",70.32475986602674,62.969101950749284,7.355657915277455
national,national_draw,1963,"",71.41805855121667,62.969101950749284,8.44895660046739
national,national_draw,1964,"",66.45461921654856,62.969101950749284,3.485517265799281
national,national_draw,1965,"",63.8757211371056,62.969101950749284,0.9066191863563162
national,national_draw,1966,"",72.48177899002269,62.969101950749284,9.512677039273406
national,national_draw,1967,"",59.97264600819822,62.969101950749284,-2.9964559425510657
national,national_draw,1968,"",63.88469571350179,62.969101950749284,0.9155937627525077
national,national_draw,1969,"",67.82255194249605,62.969101950749284,4.853449991746764
national,national_draw,1970,"",70.72659606251078,62.969101950749284,7.7574941117614955
