Departement,CodCirElec,LibCirElec,NbSap,NbSiePourvus,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,Abstentions_RapportInscrits,Votants_RapportInscrits,Blancs_RapportInscrits,Blancs_RapportVotants,Nuls_RapportInscrits,Nuls_RapportVotants,Exprimes_RapportInscrits,Exprimes_RapportVotants,NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand,NbVoix,RapportExprimes,RapportInscrits,Elu
68,6802,2äme circonscription,1,0,92476,30040,62436,973,504,60959,"32,48","67,52","1,05","1,56","0,55","0,81","65,92","97,63",3,BOURGEOIS,Lilian,M.,UG,Union de la gauche,9228,"15,14","9,98",NON
68,6802,2äme circonscription,1,0,92476,30040,62436,973,504,60959,"32,48","67,52","1,05","1,56","0,55","0,81","65,92","97,63",4,OLRY,Victor,M.,REC,Reconquàte !,477,"0,78","0,52",NON
68,6802,2äme circonscription,1,0,92476,30040,62436,973,504,60959,"32,48","67,52","1,05","1,56","0,55","0,81","65,92","97,63",5,AUBERT,Nathalie,Mme,RN,Rassemblement National,22049,"36,17","23,84",QUALIF T2
68,6802,2äme circonscription,1,0,92476,30040,62436,973,504,60959,"32,48","67,52","1,05","1,56","0,55","0,81","65,92","97,63",6,NEUSCHWANGER,Pascal,M.,EXG,Extràme gauche,280,"0,46","0,3",NON
68,6802,2äme circonscription,1,0,92476,30040,62436,973,504,60959,"32,48","67,52","1,05","1,56","0,55","0,81","65,92","97,63",7,STRAUB,Tiffany,Mme,DIV,Divers,1641,"2,69","1,77",NON
68,6802,2äme circonscription,1,0,92476,30040,62436,973,504,60959,"32,48","67,52","1,05","1,56","0,55","0,81","65,92","97,63",8,BURGEL,Jean-Marc,M.,REG,RÇgionaliste,1645,"2,7","1,78",NON
68,6802,2äme circonscription,1,0,92476,30040,62436,973,504,60959,"32,48","67,52","1,05","1,56","0,55","0,81","65,92","97,63",9,DOUDE VAN TROOSTWIJK,Nathan,M.,DVG,Divers gauche,163,"0,27","0,18",NON
68,6802,2äme circonscription,1,0,92476,30040,62436,973,504,60959,"32,48","67,52","1,05","1,56","0,55","0,81","65,92","97,63",10,KLACK,Daniel,M.,DVD,Divers droite,5012,"8,22","5,42",NON
68,6803,3äme circonscription,1,0,87359,30019,57340,921,344,56075,"34,36","65,64","1,05","1,61","0,39","0,6","64,19","97,79",1,WAECHTER,Antoine,M.,ECO,Ecologistes,1563,"2,79","1,79",NON
68,6803,3äme circonscription,1,0,87359,30019,57340,921,344,56075,"34,36","65,64","1,05","1,61","0,39","0,6","64,19","97,79",2,CRESSIN,Gaelle,Mme,ECO,Ecologistes,785,"1,4","0,9",NON
68,6803,3äme circonscription,1,0,87359,30019,57340,921,344,56075,"34,36","65,64","1,05","1,61","0,39","0,6","64,19","97,79",3,NOEL,Sandrine,Mme,REC,Reconquàte !,653,"1,16","0,75",NON
68,6803,3äme circonscription,1,0,87359,30019,57340,921,344,56075,"34,36","65,64","1,05","1,61","0,39","0,6","64,19","97,79",4,FISCHER,Simone,Mme,DSV,Droite souverainiste,579,"1,03","0,66",NON
68,6803,3äme circonscription,1,0,87359,30019,57340,921,344,56075,"34,36","65,64","1,05","1,61","0,39","0,6","64,19","97,79",5,ZELLER,Thomas,M.,DVD,Divers droite,7521,"13,41","8,61",NON
68,6803,3äme circonscription,1,0,87359,30019,57340,921,344,56075,"34,36","65,64","1,05","1,61","0,39","0,6","64,19","97,79",6,ZOELLE,Jean-Denis,M.,REG,RÇgionaliste,1850,"3,3","2,12",NON
68,6803,3äme circonscription,1,0,87359,30019,57340,921,344,56075,"34,36","65,64","1,05","1,61","0,39","0,6","64,19","97,79",7,FERRY,GÇraud,M.,EXG,Extràme gauche,234,"0,42","0,27",NON
68,6803,3äme circonscription,1,0,87359,30019,57340,921,344,56075,"34,36","65,64","1,05","1,61","0,39","0,6","64,19","97,79",8,ZIMMERMANN,Christian,M.,RN,Rassemblement National,21791,"38,86","24,94",QUALIF T2
68,6803,3äme circonscription,1,0,87359,30019,57340,921,344,56075,"34,36","65,64","1,05","1,61","0,39","0,6","64,19","97,79",9,LEMAIRE,Didier,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),13980,"24,93",16,QUALIF T2
68,6803,3äme circonscription,1,0,87359,30019,57340,921,344,56075,"34,36","65,64","1,05","1,61","0,39","0,6","64,19","97,79",10,VIROULET,BÇnÇdicte,Mme,UG,Union de la gauche,7119,"12,7","8,15",NON
68,6804,4äme circonscription,1,0,104237,35227,69010,1211,364,67435,"33,8","66,2","1,16","1,75","0,35","0,53","64,69","97,72",1,DIOP,Raymonde,Mme,REC,Reconquàte !,1932,"2,86","1,85",NON
68,6804,4äme circonscription,1,0,104237,35227,69010,1211,364,67435,"33,8","66,2","1,16","1,75","0,35","0,53","64,69","97,72",2,HELFRICH,Maxence,M.,REG,RÇgionaliste,3867,"5,73","3,71",NON
68,6804,4äme circonscription,1,0,104237,35227,69010,1211,364,67435,"33,8","66,2","1,16","1,75","0,35","0,53","64,69","97,72",3,SENSE,Aime,M.,EXG,Extràme gauche,582,"0,86","0,56",NON
68,6804,4äme circonscription,1,0,104237,35227,69010,1211,364,67435,"33,8","66,2","1,16","1,75","0,35","0,53","64,69","97,72",4,MORGEN,Corinne,Mme,ECO,Ecologistes,1754,"2,6","1,68",NON
68,6804,4äme circonscription,1,0,104237,35227,69010,1211,364,67435,"33,8","66,2","1,16","1,75","0,35","0,53","64,69","97,72",5,FEST,Simone,Mme,UG,Union de la gauche,11408,"16,92","10,94",NON
68,6804,4äme circonscription,1,0,104237,35227,69010,1211,364,67435,"33,8","66,2","1,16","1,75","0,35","0,53","64,69","97,72",6,SCHELLENBERGER,Raphaâl,M.,LR,Les RÇpublicains,19658,"29,15","18,86",QUALIF T2
68,6804,4äme circonscription,1,0,104237,35227,69010,1211,364,67435,"33,8","66,2","1,16","1,75","0,35","0,53","64,69","97,72",7,WILHELM,Marion,Mme,RN,Rassemblement National,28234,"41,87","27,09",QUALIF T2
68,6805,5äme circonscription,1,0,76089,27176,48913,1090,143,47680,"35,72","64,28","1,43","2,23","0,19","0,29","62,66","97,48",1,SPINALI,Romain,M.,REG,RÇgionaliste,249,"0,52","0,33",NON
68,6805,5äme circonscription,1,0,76089,27176,48913,1090,143,47680,"35,72","64,28","1,43","2,23","0,19","0,29","62,66","97,48",2,EL HAJJAJI,Nadia,Mme,UG,Union de la gauche,12776,"26,8","16,79",QUALIF T2
68,6805,5äme circonscription,1,0,76089,27176,48913,1090,143,47680,"35,72","64,28","1,43","2,23","0,19","0,29","62,66","97,48",3,LOUNES,Rachid,M.,ECO,Ecologistes,567,"1,19","0,75",NON
68,6805,5äme circonscription,1,0,76089,27176,48913,1090,143,47680,"35,72","64,28","1,43","2,23","0,19","0,29","62,66","97,48",4,PINTO,Pierre,M.,RN,Rassemblement National,14096,"29,56","18,53",QUALIF T2
68,6805,5äme circonscription,1,0,76089,27176,48913,1090,143,47680,"35,72","64,28","1,43","2,23","0,19","0,29","62,66","97,48",5,KELTOUMI,Salah,M.,EXG,Extràme gauche,287,"0,6","0,38",NON
68,6805,5äme circonscription,1,0,76089,27176,48913,1090,143,47680,"35,72","64,28","1,43","2,23","0,19","0,29","62,66","97,48",6,BECHT,Olivier,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),17749,"37,23","23,33",QUALIF T2
68,6805,5äme circonscription,1,0,76089,27176,48913,1090,143,47680,"35,72","64,28","1,43","2,23","0,19","0,29","62,66","97,48",7,TAFFARELLI,Emmanuel,M.,REC,Reconquàte !,544,"1,14","0,71",NON
68,6805,5äme circonscription,1,0,76089,27176,48913,1090,143,47680,"35,72","64,28","1,43","2,23","0,19","0,29","62,66","97,48",8,DOLUI,David,M.,DVG,Divers gauche,308,"0,65","0,4",NON
68,6805,5äme circonscription,1,0,76089,27176,48913,1090,143,47680,"35,72","64,28","1,43","2,23","0,19","0,29","62,66","97,48",9,BAECHLER,Jean-FrÇdÇric,M.,REG,RÇgionaliste,1104,"2,32","1,45",NON
68,6806,6äme circonscription,1,0,93861,33895,59966,1139,337,58490,"36,11","63,89","1,21","1,9","0,36","0,56","62,32","97,54",1,FUCHS,Bruno,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),17660,"30,19","18,82",QUALIF T2
68,6806,6äme circonscription,1,0,93861,33895,59966,1139,337,58490,"36,11","63,89","1,21","1,9","0,36","0,56","62,32","97,54",2,LOURENÄO,Romuald,M.,DSV,Droite souverainiste,666,"1,14","0,71",NON
68,6806,6äme circonscription,1,0,93861,33895,59966,1139,337,58490,"36,11","63,89","1,21","1,9","0,36","0,56","62,32","97,54",3,BLUM,Pascal,M.,ECO,Ecologistes,808,"1,38","0,86",NON
68,6806,6äme circonscription,1,0,93861,33895,59966,1139,337,58490,"36,11","63,89","1,21","1,9","0,36","0,56","62,32","97,54",4,CLAUDEPIERRE,Florence,Mme,UG,Union de la gauche,12913,"22,08","13,76",QUALIF T2
68,6806,6äme circonscription,1,0,93861,33895,59966,1139,337,58490,"36,11","63,89","1,21","1,9","0,36","0,56","62,32","97,54",5,PINT,Denis,M.,REC,Reconquàte !,711,"1,22","0,76",NON
68,6806,6äme circonscription,1,0,93861,33895,59966,1139,337,58490,"36,11","63,89","1,21","1,9","0,36","0,56","62,32","97,54",6,RITZ,Christelle,Mme,RN,Rassemblement National,23246,"39,74","24,77",QUALIF T2
68,6806,6äme circonscription,1,0,93861,33895,59966,1139,337,58490,"36,11","63,89","1,21","1,9","0,36","0,56","62,32","97,54",7,ROLDAN-SANCHEZ,Pablo,M.,DVD,Divers droite,85,"0,15","0,09",NON
68,6806,6äme circonscription,1,0,93861,33895,59966,1139,337,58490,"36,11","63,89","1,21","1,9","0,36","0,56","62,32","97,54",8,MULOT,Nathalie,Mme,EXG,Extràme gauche,503,"0,86","0,54",NON
68,6806,6äme circonscription,1,0,93861,33895,59966,1139,337,58490,"36,11","63,89","1,21","1,9","0,36","0,56","62,32","97,54",9,ROTH,Laurent,M.,REG,RÇgionaliste,1898,"3,24","2,02",NON
69,6901,1äre circonscription,1,0,71917,18613,53304,511,201,52592,"25,88","74,12","0,71","0,96","0,28","0,38","73,13","98,66",1,BELOUASSA-CHERIFI,Anaãs,Mme,UG,Union de la gauche,22300,"42,4","31,01",QUALIF T2
69,6901,1äre circonscription,1,0,71917,18613,53304,511,201,52592,"25,88","74,12","0,71","0,96","0,28","0,38","73,13","98,66",2,RUDIGOZ,Thomas,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),15631,"29,72","21,73",QUALIF T2
69,6901,1äre circonscription,1,0,71917,18613,53304,511,201,52592,"25,88","74,12","0,71","0,96","0,28","0,38","73,13","98,66",3,ALVES,Brandon,M.,REC,Reconquàte !,424,"0,81","0,59",NON
69,6901,1äre circonscription,1,0,71917,18613,53304,511,201,52592,"25,88","74,12","0,71","0,96","0,28","0,38","73,13","98,66",4,MOUTON,Laurent,M.,RN,Rassemblement National,9521,"18,1","13,24",QUALIF T2
69,6901,1äre circonscription,1,0,71917,18613,53304,511,201,52592,"25,88","74,12","0,71","0,96","0,28","0,38","73,13","98,66",5,SANSOZ,GrÇgory,M.,LR,Les RÇpublicains,3070,"5,84","4,27",NON
69,6901,1äre circonscription,1,0,71917,18613,53304,511,201,52592,"25,88","74,12","0,71","0,96","0,28","0,38","73,13","98,66",6,BUGNI,Jim,M.,EXG,Extràme gauche,358,"0,68","0,5",NON
69,6901,1äre circonscription,1,0,71917,18613,53304,511,201,52592,"25,88","74,12","0,71","0,96","0,28","0,38","73,13","98,66",7,LOPOUCHANSKY,Ivanka,Mme,EXG,Extràme gauche,2,0,0,NON
69,6901,1äre circonscription,1,0,71917,18613,53304,511,201,52592,"25,88","74,12","0,71","0,96","0,28","0,38","73,13","98,66",8,THIRIAT,Anne,Mme,ECO,Ecologistes,1176,"2,24","1,64",NON
69,6901,1äre circonscription,1,0,71917,18613,53304,511,201,52592,"25,88","74,12","0,71","0,96","0,28","0,38","73,13","98,66",9,EYMERIC,Guillaume,M.,DIV,Divers,110,"0,21","0,15",NON
69,6902,2äme circonscription,1,0,74611,16461,58150,427,189,57534,"22,06","77,94","0,57","0,73","0,25","0,33","77,11","98,94",1,TOUIHRI,Nizar,M.,DIV,Divers,63,"0,11","0,08",NON
69,6902,2äme circonscription,1,0,74611,16461,58150,427,189,57534,"22,06","77,94","0,57","0,73","0,25","0,33","77,11","98,94",2,GUILLOTEAU,Maryll,Mme,LR,Les RÇpublicains,4456,"7,74","5,97",NON
69,6902,2äme circonscription,1,0,74611,16461,58150,427,189,57534,"22,06","77,94","0,57","0,73","0,25","0,33","77,11","98,94",3,COULAN,Pascal,M.,DIV,Divers,148,"0,26","0,2",NON
69,6902,2äme circonscription,1,0,74611,16461,58150,427,189,57534,"22,06","77,94","0,57","0,73","0,25","0,33","77,11","98,94",4,TERRENES,Loãc,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),14455,"25,12","19,37",QUALIF T2
69,6902,2äme circonscription,1,0,74611,16461,58150,427,189,57534,"22,06","77,94","0,57","0,73","0,25","0,33","77,11","98,94",5,BRUNO,Anthony,M.,EXG,Extràme gauche,0,0,0,NON
69,6902,2äme circonscription,1,0,74611,16461,58150,427,189,57534,"22,06","77,94","0,57","0,73","0,25","0,33","77,11","98,94",6,TAVERNIER,Boris,M.,UG,Union de la gauche,28567,"49,65","38,29",QUALIF T2
69,6902,2äme circonscription,1,0,74611,16461,58150,427,189,57534,"22,06","77,94","0,57","0,73","0,25","0,33","77,11","98,94",7,BISLEAU,Anaâlle,Mme,RN,Rassemblement National,8228,"14,3","11,03",NON
69,6902,2äme circonscription,1,0,74611,16461,58150,427,189,57534,"22,06","77,94","0,57","0,73","0,25","0,33","77,11","98,94",8,BRIDAY,Delphine,Mme,EXG,Extràme gauche,297,"0,52","0,4",NON
69,6902,2äme circonscription,1,0,74611,16461,58150,427,189,57534,"22,06","77,94","0,57","0,73","0,25","0,33","77,11","98,94",9,JOUTEUX,Michaâl,M.,EXG,Extràme gauche,133,"0,23","0,18",NON
69,6902,2äme circonscription,1,0,74611,16461,58150,427,189,57534,"22,06","77,94","0,57","0,73","0,25","0,33","77,11","98,94",10,ETENNE,Vanessa,Mme,REC,Reconquàte !,456,"0,79","0,61",NON
69,6902,2äme circonscription,1,0,74611,16461,58150,427,189,57534,"22,06","77,94","0,57","0,73","0,25","0,33","77,11","98,94",11,MAHMOUD-VINTAM,Karim,M.,DIV,Divers,731,"1,27","0,98",NON
69,6903,3äme circonscription,1,1,70822,16382,54440,426,172,53842,"23,13","76,87","0,6","0,78","0,24","0,32","76,02","98,9",1,CHINAL,Marc,M.,DIV,Divers,71,"0,13","0,1",NON
69,6903,3äme circonscription,1,1,70822,16382,54440,426,172,53842,"23,13","76,87","0,6","0,78","0,24","0,32","76,02","98,9",2,LAFOND,êric,M.,ECO,Ecologistes,688,"1,28","0,97",NON
69,6903,3äme circonscription,1,1,70822,16382,54440,426,172,53842,"23,13","76,87","0,6","0,78","0,24","0,32","76,02","98,9",3,GARIN,Marie-Charlotte,Mme,UG,Union de la gauche,27736,"51,51","39,16",OUI
69,6903,3äme circonscription,1,1,70822,16382,54440,426,172,53842,"23,13","76,87","0,6","0,78","0,24","0,32","76,02","98,9",4,BARRALLON,Anaãs,Mme,EXG,Extràme gauche,141,"0,26","0,2",NON
69,6903,3äme circonscription,1,1,70822,16382,54440,426,172,53842,"23,13","76,87","0,6","0,78","0,24","0,32","76,02","98,9",5,RILLY,Marie,Mme,REC,Reconquàte !,486,"0,9","0,69",NON
69,6903,3äme circonscription,1,1,70822,16382,54440,426,172,53842,"23,13","76,87","0,6","0,78","0,24","0,32","76,02","98,9",6,EYNAUD-LASSALLE,Clara,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),11557,"21,46","16,32",NON
